1. YEAR,2. TRIFD,3. FRS ID,4. FACILITY NAME,5. STREET ADDRESS,6. CITY,7. COUNTY,8. ST,9. ZIP,10. BIA,11. TRIBE,12. LATITUDE,13. LONGITUDE,14. HORIZONTAL DATUM,15. PARENT CO NAME,16. PARENT CO DB NUM,17. STANDARD PARENT CO NAME,18. FEDERAL FACILITY,19. INDUSTRY SECTOR CODE,20. INDUSTRY SECTOR,21. PRIMARY SIC,22. SIC 2,23. SIC 3,24. SIC 4,25. SIC 5,26. SIC 6,27. PRIMARY NAICS,28. NAICS 2,29. NAICS 3,30. NAICS 4,31. NAICS 5,32. NAICS 6,33. DOC_CTRL_NUM,34. CHEMICAL,35. ELEMENTAL METAL INCLUDED,36. TRI CHEMICAL/COMPOUND ID,37. CAS#,38. SRS ID,39. CLEAN AIR ACT CHEMICAL,40. CLASSIFICATION,41. METAL,42. METAL CATEGORY,43. CARCINOGEN,44. PBT,45. PFAS,46. FORM TYPE,47. UNIT OF MEASURE,48. 5.1 - FUGITIVE AIR,49. 5.2 - STACK AIR,50. 5.3 - WATER,51. 5.4 - UNDERGROUND,52. 5.4.1 - UNDERGROUND CL I,53. 5.4.2 - UNDERGROUND C II-V,54. 5.5.1 - LANDFILLS,55. 5.5.1A - RCRA C LANDFILL,56. 5.5.1B - OTHER LANDFILLS,57. 5.5.2 - LAND TREATMENT,58. 5.5.3 - SURFACE IMPNDMNT,59. 5.5.3A - RCRA SURFACE IM,60. 5.5.3B - OTHER SURFACE I,61. 5.5.4 - OTHER DISPOSAL,62. ON-SITE RELEASE TOTAL,63. 6.1 - POTW - TRNS RLSE,64. 6.1 - POTW - TRNS TRT,65. POTW - TOTAL TRANSFERS,66. 6.2 - M10,67. 6.2 - M41,68. 6.2 - M62,69. 6.2 - M40 METAL,70. 6.2 - M61 METAL,71. 6.2 - M71,72. 6.2 - M81,73. 6.2 - M82,74. 6.2 - M72,75. 6.2 - M63,76. 6.2 - M66,77. 6.2 - M67,78. 6.2 - M64,79. 6.2 - M65,80. 6.2 - M73,81. 6.2 - M79,82. 6.2 - M90,83. 6.2 - M94,84. 6.2 - M99,85. OFF-SITE RELEASE TOTAL,86. 6.2 - M20,87. 6.2 - M24,88. 6.2 - M26,89. 6.2 - M28,90. 6.2 - M93,91. OFF-SITE RECYCLED TOTAL,92. 6.2 - M56,93. 6.2 - M92,94. OFF-SITE ENERGY RECOVERY T,95. 6.2 - M40 NON-METAL,96. 6.2 - M50,97. 6.2 - M54,98. 6.2 - M61 NON-METAL,99. 6.2 - M69,100. 6.2 - M95,101. OFF-SITE TREATED TOTAL,102. 6.2 - UNCLASSIFIED,103. 6.2 - TOTAL TRANSFER,104. TOTAL RELEASES,105. 8.1 - RELEASES,106. 8.1A - ON-SITE CONTAINED,107. 8.1B - ON-SITE OTHER,108. 8.1C - OFF-SITE CONTAIN,109. 8.1D - OFF-SITE OTHER R,110. 8.2 - ENERGY RECOVER ON,111. 8.3 - ENERGY RECOVER OF,112. 8.4 - RECYCLING ON SITE,113. 8.5 - RECYCLING OFF SIT,114. 8.6 - TREATMENT ON SITE,115. 8.7 - TREATMENT OFF SITE,116. PRODUCTION WSTE (8.1-8.7),117. 8.8 - ONE-TIME RELEASE,118. PROD_RATIO_OR_ ACTIVITY,119. 8.9 - PRODUCTION RATIO
2020,26814GRRNDRT33X,110025331200,GREER INDUSTRIES INC. DBA GREER LIME CO,1088 GERMANY VALLEY LIMESTONE ROAD,RIVERTON,PENDLETON,WV,26814,"","",38.776110,-79.388330,NAD83,NA,"",GREER INDUSTRIES INC,NO,327,Nonmetallic Mineral Product,"","","","","","",327410,"","","","","",1320219010408,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,0007647010,7647-01-0,152231,YES,TRI,NO,0,NO,NO,NO,R,Pounds,0.000000,62992.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,62992.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,62992.600000,62992.600000,0.000000,62992.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,33058.100000,0.000000,96050.700000,"",PRODUCTION,1.010000
2020,25703STLFW17THS,110056972370,SWVA INC,2ND AVE & 17TH ST,HUNTINGTON,CABELL,WV,25703,"","",38.425484,-82.433269,NAD83,STEEL DYNAMICS INC,808202725,STEEL DYNAMICS INC,NO,331,Primary Metals,"","","","","","",331110,"","","","","",1320219060718,Manganese  And Manganese Compounds,YES,N450,N450,650010,YES,TRI,YES,1,NO,NO,NO,R,Pounds,1181.000000,1455.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2636.000000,3316.000000,0.000000,3316.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7758.000000,396.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11470.000000,0.000000,197663.000000,0.000000,0.000000,0.000000,197663.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,209133.000000,14106.000000,14106.000000,0.000000,2636.000000,11470.000000,0.000000,0.000000,0.000000,0.000000,197663.000000,0.000000,0.000000,211769.000000,"",PRODUCTION,0.900000
2020,26505MRGNT555BE,110000344903,MORGANTOWN ENERGY ASSOCIATES,555 BEECHURST AVE,MORGANTOWN,MONONGALIA,WV,26505,"","",39.640330,-79.961467,NAD83,VICINITY ENERGY,NA,VICINITY ENERGY,NO,2211,Electric Utilities,"","","","","","",221112,"","","","","",1320218873685,Lead compounds,NO,N420,N420,650002,YES,PBT,YES,1,NO,YES,NO,R,Pounds,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.600000,0.000000,0.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,240.500000,0.000000,1395.400000,0.000000,0.000000,0.000000,0.000000,1636.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1636.500000,1638.500000,1638.500000,0.000000,2.000000,241.100000,1395.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1638.500000,"",PRODUCTION,0.120000
2020,26253BRCHRRTE25,110000775019,AHF PRODUCTS,RT 250 S,BEVERLY,RANDOLPH,WV,26253,"","",38.812716,-79.882080,NAD83,AHF PRODUCTS LLC,003383072,AHF PRODUCTS LLC,NO,321,Wood Products,"","","","","","",321999,"","","","","",1320218866960,Lead  And Lead Compounds,YES,N420,N420,650002,YES,PBT,YES,1,NO,YES,NO,R,Pounds,0.000000,25.820000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.820000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,0.000000,0.000000,2827.300000,0.000000,0.000000,2827.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2832.300000,30.820000,30.820000,0.000000,25.820000,5.000000,0.000000,0.000000,0.000000,0.000000,2827.300000,0.000000,0.000000,2858.120000,"",PRODUCTION,0.960000
2020,26175NNCRBSTATE,110000344814,MPM SILICONES LLC,10851 ENERGY HWY,FRIENDLY,TYLER,WV,26146,"","",39.484572,-81.093403,NAD83,MOMENTIVE PERFORMANCE MATERIALS INC,NA,MOMENTIVE PERFORMANCE MATERIALS INC,NO,325,Chemicals,"","","","","","",325199,"","","","","",1320218702025,"1,2,4-Trimethylbenzene",NO,0000095636,95-63-6,16261,NO,TRI,NO,0,NO,NO,NO,R,Pounds,0.000000,31.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,31.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28739.000000,28739.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28739.000000,31.000000,31.000000,0.000000,31.000000,0.000000,0.000000,0.000000,28739.000000,0.000000,0.000000,44516.000000,0.000000,73286.000000,"",PRODUCTION,0.960000
2020,25213JHNMS1530W,110042086505,AMERICAN ELECTRIC POWER AMOS PLANT,1530 WINFIELD RD,WINFIELD,PUTNAM,WV,25213,"","",38.473149,-81.823130,NAD83,AMERICAN ELECTRIC POWER,006979868,AMERICAN ELECTRIC POWER,NO,2211,Electric Utilities,"","","","","","",221112,"","","","","",1320220589562,Barium compounds (except for barium sulfate (CAS No. 7727-43-7)),NO,N040,N040,649426,NO,TRI,NO,3,NO,NO,NO,R,Pounds,5.000000,253.000000,1400.000000,0.000000,0.000000,0.000000,0.000000,0.000000,320000.000000,17000.000000,0.000000,0.000000,0.000000,5.000000,338663.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,363780.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,363780.000000,0.000000,0.000000,0.000000,0.000000,2.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,363782.000000,702443.000000,702443.000000,320000.000000,18663.000000,363780.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,702445.000000,"",PRODUCTION,1.080000
2020,2654WLNGVW1375F,110040576267,LONGVIEW POWER,1375 FORT MARTIN RD,MAIDSVILLE,MONONGALIA,WV,26541,"","",39.702915,-79.952536,NAD83,MOUNTAIN STATE ENERGY HOLDINGS LLC,079115748,MOUNTAIN STATE ENERGY HOLDINGS LLC,NO,2211,Electric Utilities,"","","","","","",221112,"","","","","",1320219236357,Lead  And Lead Compounds,YES,N420,N420,650002,YES,PBT,YES,1,NO,YES,NO,R,Pounds,0.000000,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,32914.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,32914.000000,0.000000,0.000000,14843.000000,0.000000,0.000000,14843.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47757.000000,32994.000000,32994.000000,0.000000,80.000000,32914.000000,0.000000,0.000000,0.000000,0.000000,14843.000000,0.000000,0.000000,47837.000000,"",PRODUCTION,0.940000
2020,26505WSTMR1000D,110000572782,SI GROUP USA (USAA) LLC - SOUTH PLANT,1000 MORGANTOWN INDUSTRIAL PARK   BLG 816,MORGANTOWN,MONONGALIA,WV,26501,"","",39.599830,-79.971480,NAD83,SI GROUP USA LLC,002070100,SI GROUP USA LLC,NO,325,Chemicals,"","","","","","",325199,"","","","","",1320219189519,Phenol,NO,0000108952,108-95-2,25510,YES,TRI,NO,0,NO,NO,NO,R,Pounds,6.930000,2.870000,0.053000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.853000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,355.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,355.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4996.000000,0.000000,4996.000000,0.000000,210.000000,0.000000,0.000000,0.000000,0.000000,210.000000,0.000000,5561.000000,364.853000,9.853000,0.000000,9.853000,0.000000,0.000000,0.000000,4996.000000,0.000000,0.000000,27.820000,0.000000,5033.673000,565.000000,PRODUCTION,0.490000
2020,26541FRTMRRTE53,110043799501,FORT MARTIN POWER STATION,RT 53,MAIDSVILLE,MONONGALIA,WV,26541,"","",39.710700,-79.927500,NAD83,FIRSTENERGY CORP,799249461,FIRSTENERGY CORP,NO,2211,Electric Utilities,"","","","","","",221112,"","","","","",1320218720098,Cobalt compounds,NO,N096,N096,649970,YES,TRI,YES,1,NO,NO,NO,R,Pounds,0.000000,37.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2237.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2237.000000,2237.000000,2200.000000,37.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2237.000000,"",PRODUCTION,1.000000
2020,26175NNCRBSTATE,110000344814,MPM SILICONES LLC,10851 ENERGY HWY,FRIENDLY,TYLER,WV,26146,"","",39.484572,-81.093403,NAD83,MOMENTIVE PERFORMANCE MATERIALS INC,NA,MOMENTIVE PERFORMANCE MATERIALS INC,NO,325,Chemicals,"","","","","","",325199,"","","","","",1320218701946,Ethylene,NO,0000074851,74-85-1,5090,NO,TRI,NO,0,NO,NO,NO,R,Pounds,0.000000,1176.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1176.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1176.000000,1176.000000,0.000000,1176.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1176.000000,"",PRODUCTION,1.110000
2020,26555LCNRLSPEED,110000344985,NOVELIS CORP,1800 SPEEDWAY,FAIRMONT,MARION,WV,26554,"","",39.488120,-80.106840,NAD83,NOVELIS CORP,004523668,NOVELIS CORP,NO,331,Primary Metals,"","","","","","",331315,"","","","","",1320218685891,Manganese,NO,0007439965,7439-96-5,149625,YES,TRI,YES,1,NO,NO,NO,A,Pounds,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"",0.000000
2020,26175NNCRBSTATE,110000344814,MPM SILICONES LLC,10851 ENERGY HWY,FRIENDLY,TYLER,WV,26146,"","",39.484572,-81.093403,NAD83,MOMENTIVE PERFORMANCE MATERIALS INC,NA,MOMENTIVE PERFORMANCE MATERIALS INC,NO,325,Chemicals,"","","","","","",325199,"","","","","",1320218701908,Methanol,NO,0000067561,67-56-1,4283,YES,TRI,NO,0,NO,NO,NO,R,Pounds,37108.000000,14525.000000,15009.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,66642.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,786154.000000,786154.000000,0.000000,48676.000000,0.000000,0.000000,0.000000,0.000000,48676.000000,0.000000,834830.000000,66642.000000,66642.000000,0.000000,66642.000000,0.000000,0.000000,0.000000,786154.000000,0.000000,0.000000,5004567.000000,48676.000000,5906039.000000,"",PRODUCTION,0.910000
2020,2620WLLGHN155LW,110046123645,ALLEGHENY WOOD PRODUCTS INC MILL 2,185 LESLIE SAWMILL RD,COWEN,WEBSTER,WV,26206,"","",38.405000,-80.530611,NAD83,ALLEGHENY WOOD PRODUCTS INC,063216592,ALLEGHENY WOOD PRODUCTS INC,NO,321,Wood Products,"","","","","","",321113,"","","","","",1320218805594,Lead  And Lead Compounds,YES,N420,N420,650002,YES,PBT,YES,1,NO,YES,NO,R,Pounds,0.000000,1.070000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.070000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.070000,1.070000,0.000000,1.070000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.070000,"",PRODUCTION,1.130000
2020,25303NNCRB437MA,110000745114,UNION CARBIDE CORP SOUTH CHARLESTON FACILITY,437 MACCORKLE AVE SW,SOUTH CHARLESTON,KANAWHA,WV,25303,"","",38.369300,-81.683100,NAD83,DOW INC.,117063457,DOW INC,NO,325,Chemicals,"","","","","","",325199,"","","","","",1320218870994,Sodium nitrite,NO,0007632000,7632-00-0,152058,NO,TRI,NO,2,NO,NO,NO,R,Pounds,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1315.000000,0.000000,1315.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,240.000000,0.000000,1555.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1318.000000,0.000000,0.000000,0.000000,1318.000000,0.000000,2873.000000,1555.000000,1555.000000,0.000000,0.000000,26.300000,1528.700000,0.000000,0.000000,0.000000,0.000000,0.000000,1318.000000,2873.000000,"",ACTIVITY,0.670000
2020,25303NNCRB437MA,110000745114,UNION CARBIDE CORP SOUTH CHARLESTON FACILITY,437 MACCORKLE AVE SW,SOUTH CHARLESTON,KANAWHA,WV,25303,"","",38.369300,-81.683100,NAD83,DOW INC.,117063457,DOW INC,NO,325,Chemicals,"","","","","","",325199,"","","","","",1320218870956,Ethylene glycol,NO,0000107211,107-21-1,24257,YES,TRI,NO,0,NO,NO,NO,R,Pounds,63.000000,134.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,197.000000,236.240000,2716.760000,2953.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,236.240000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,43.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2759.760000,0.000000,2996.000000,433.240000,433.240000,0.000000,197.000000,0.000000,236.240000,0.000000,0.000000,0.000000,0.000000,0.000000,2759.760000,3193.000000,"",ACTIVITY,0.660000
2020,26050RGNWSSTATE,110027982565,ERGON WEST VIRGINIA INC,9995 OHIO RIVER BLVD,NEWELL,HANCOCK,WV,26050,"","",40.611414,-80.629099,NAD83,ERGON INC,087023743,ERGON INC,NO,324,Petroleum,"","","","","","",324110,"","","","","",1320219245812,Propylene,NO,0000115071,115-07-1,29009,NO,TRI,NO,0,NO,NO,NO,R,Pounds,0.000000,1462.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,1466.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.100000,0.000000,18.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.100000,1466.000000,1466.000000,0.000000,1466.000000,0.000000,0.000000,0.000000,18.100000,0.000000,0.000000,45119.000000,0.000000,46603.100000,"",PRODUCTION,1.020000
2020,25112NNCRBRTE25,110070828292,UNION CARBIDE CORP INSTITUTE FACILITY,WV STATE RT 25,INSTITUTE,KANAWHA,WV,25112,"","",38.388216,-81.796850,NAD83,DOW INC.,117063457,DOW INC,NO,325,Chemicals,"","","","","","",325199,"","","","","",1320218871022,Silver And Silver Compounds,YES,N740,N740,761312,NO,TRI,YES,1,NO,NO,NO,R,Pounds,49.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,92634.000000,0.000000,0.000000,0.000000,92634.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,92634.000000,49.000000,49.000000,0.000000,49.000000,0.000000,0.000000,0.000000,0.000000,0.000000,92634.000000,0.000000,0.000000,92683.000000,"",ACTIVITY,0.420000
2020,25303CWSTV437MA,110013764266,COVESTRO LLC,437 MACCORKLE AVE,SOUTH CHARLESTON,KANAWHA,WV,25303,"","",38.368100,-81.686200,NAD83,COVESTRO LLC,112118117,COVESTRO LLC,NO,325,Chemicals,"","","","","","",325199,"","","","","",1320218803359,Acrylonitrile,NO,0000107131,107-13-1,24182,YES,TRI,NO,0,YES,NO,NO,R,Pounds,370.000000,0.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,370.400000,184.000000,0.000000,184.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,184.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,434708.000000,0.000000,434708.000000,0.000000,6686.000000,0.000000,0.000000,0.000000,0.000000,6686.000000,0.000000,441578.000000,554.400000,554.400000,0.000000,370.400000,0.000000,184.000000,0.000000,434708.000000,1770686.000000,0.000000,53251.000000,6686.000000,2265885.400000,"",PRODUCTION,0.870000
2020,25002LKMMTBOX61,110000585849,WVA MANUFACTURING LLC,RT 60 E,ALLOY,FAYETTE,WV,25002,"","",38.137103,-81.274358,NAD83,GLOBE SPECIALTY METALS INC,782847391,GLOBE SPECIALTY METALS INC,NO,331,Primary Metals,"","","","","","",331110,"","","","","",1320218712545,Polycyclic aromatic compounds,NO,N590,N590,649749,YES,PBT,NO,0,YES,YES,NO,R,Pounds,45.100000,856.900000,0.870000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,902.870000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,902.870000,902.870000,0.000000,902.870000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,902.870000,"",PRODUCTION,0.850000
2020,26285LLGHNCUNTY,110022522493,ALLEGHENY WOOD PRODUCTS INC MILL 3,RT 151 W OLD RT 33,NORTON,RANDOLPH,WV,26285,"","",38.929805,-79.982298,NAD83,ALLEGHENY WOOD PRODUCTS INC,063216592,ALLEGHENY WOOD PRODUCTS INC,NO,321,Wood Products,"","","","","","",321113,"","","","","",1320218805618,Lead  And Lead Compounds,YES,N420,N420,650002,YES,PBT,YES,1,NO,YES,NO,R,Pounds,0.000000,0.590000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.590000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.590000,0.590000,0.000000,0.590000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.590000,"",PRODUCTION,0.540000
2020,25303NNCRB32003,110000344324,UNION CARBIDE CORP TECHNOLOGY PARK OPERATIONS,2001 UNION CARBIDE DRIVE,SOUTH CHARLESTON,KANAWHA,WV,25303,"","",38.354466,-81.707200,NAD83,THE DOW CHEMICAL CO,001381581,DOW INC,NO,999,Other,"","","","","","",541715,484110,"","","","",1320218862555,Ethylene,NO,0000074851,74-85-1,5090,NO,TRI,NO,0,NO,NO,NO,R,Pounds,18808.000000,1498.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20306.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20306.000000,20306.000000,0.000000,20306.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,277879.000000,0.000000,298185.000000,"",ACTIVITY,0.770000
