"year","stateabbr","statedesc","countyname","countyfips","locationname","datasource","category","measure","data_value_unit","data_value_type","data_value","data_value_footnote_symbol","data_value_footnote","low_confidence_limit","high_confidence_limit","totalpopulation","geolocation","locationid","categoryid","measureid","datavaluetypeid","short_question_text"
"2020","AL","Alabama","Geneva","01061","01061050300","BRFSS","Health Status","Mental health not good for >=14 days among adults aged >=18 years","%","Crude prevalence","18.0",,,"16.9","19.1","5412","POINT (-85.91138533 31.05079559)","01061050300","HLTHSTAT","MHLTH","CrdPrv","Mental Health"
"2019","AL","Alabama","Jefferson","01073","01073004701","BRFSS","Health Outcomes","High blood pressure among adults aged >=18 years","%","Crude prevalence","28.5",,,"27.4","29.6","3480","POINT (-86.7836572 33.50756315)","01073004701","HLTHOUT","BPHIGH","CrdPrv","High Blood Pressure"
"2020","AL","Alabama","Jefferson","01073","01073012403","BRFSS","Health Risk Behaviors","Binge drinking among adults aged >=18 years","%","Crude prevalence","13.2",,,"12.9","13.5","3592","POINT (-86.97234489 33.57667787)","01073012403","RISKBEH","BINGE","CrdPrv","Binge Drinking"
"2020","AL","Alabama","Blount","01009","01009050602","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","73.5",,,"72.6","74.4","8923","POINT (-86.77246225 33.90700127)","01009050602","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","AL","Alabama","Fayette","01057","01057020300","BRFSS","Prevention","Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years","%","Crude prevalence","69.5",,,"67.5","71.6","4054","POINT (-87.81681523 33.61879502)","01057020300","PREVENT","COLON_SCREEN","CrdPrv","Colorectal Cancer Screening"
"2020","AL","Alabama","Baldwin","01003","01003011102","BRFSS","Prevention","Mammography use among women aged 50-74 years","%","Crude prevalence","78.5",,,"74.3","82.1","3715","POINT (-87.84105203 30.4741386)","01003011102","PREVENT","MAMMOUSE","CrdPrv","Mammography"
"2020","AL","Alabama","Jefferson","01073","01073012906","BRFSS","Health Risk Behaviors","Sleeping less than 7 hours among adults aged >=18 years","%","Crude prevalence","29.9",,,"28.5","31.2","6671","POINT (-86.78581181 33.42005288)","01073012906","RISKBEH","SLEEP","CrdPrv","Sleep <7 hours"
"2019","AL","Alabama","Blount","01009","01009050500","BRFSS","Prevention","Cholesterol screening among adults aged >=18 years","%","Crude prevalence","85.6",,,"85.3","85.9","7329","POINT (-86.63583473 34.03276643)","01009050500","PREVENT","CHOLSCREEN","CrdPrv","Cholesterol Screening"
"2020","AL","Alabama","Jefferson","01073","01073014405","BRFSS","Health Risk Behaviors","No leisure-time physical activity among adults aged >=18 years","%","Crude prevalence","18.2",,,"16.4","20.3","3929","POINT (-86.82734461 33.42167107)","01073014405","RISKBEH","LPA","CrdPrv","Physical Inactivity"
"2019","AL","Alabama","Jefferson","01073","01073014001","BRFSS","Prevention","Cholesterol screening among adults aged >=18 years","%","Crude prevalence","88.2",,,"88.0","88.3","4011","POINT (-87.06217271 33.4665756)","01073014001","PREVENT","CHOLSCREEN","CrdPrv","Cholesterol Screening"
"2020","AL","Alabama","Jackson","01071","01071950900","BRFSS","Health Outcomes","Arthritis among adults aged >=18 years","%","Crude prevalence","33.5",,,"31.8","35.0","5613","POINT (-85.98226821 34.66185737)","01071950900","HLTHOUT","ARTHRITIS","CrdPrv","Arthritis"
"2020","AL","Alabama","Covington","01039","01039961900","BRFSS","Health Outcomes","Current asthma among adults aged >=18 years","%","Crude prevalence","9.3",,,"8.8","9.8","2127","POINT (-86.46338042 31.26342679)","01039961900","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2020","AL","Alabama","Cherokee","01019","01019956100","BRFSS","Prevention","Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years","%","Crude prevalence","71.2",,,"68.7","73.6","4972","POINT (-85.50186048 34.07499679)","01019956100","PREVENT","COLON_SCREEN","CrdPrv","Colorectal Cancer Screening"
"2020","AL","Alabama","Dale","01045","01045020400","BRFSS","Health Risk Behaviors","Current smoking among adults aged >=18 years","%","Crude prevalence","16.2",,,"13.9","18.6","2542","POINT (-85.64614149 31.4875731)","01045020400","RISKBEH","CSMOKING","CrdPrv","Current Smoking"
"2020","AL","Alabama","Jefferson","01073","01073011108","BRFSS","Prevention","Current lack of health insurance among adults aged 18-64 years","%","Crude prevalence","10.5",,,"9.0","12.3","4548","POINT (-86.62693458 33.61673501)","01073011108","PREVENT","ACCESS2","CrdPrv","Health Insurance"
"2020","AL","Alabama","Jefferson","01073","01073011400","BRFSS","Health Outcomes","Cancer (excluding skin cancer) among adults aged >=18 years","%","Crude prevalence","6.7",,,"6.4","7.1","6581","POINT (-86.86434506 33.80504542)","01073011400","HLTHOUT","CANCER","CrdPrv","Cancer (except skin)"
"2020","AL","Alabama","Jefferson","01073","01073010801","BRFSS","Prevention","Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening","%","Crude prevalence","52.1",,,"46.8","56.9","5792","POINT (-86.75992291 33.50114556)","01073010801","PREVENT","COREM","CrdPrv","Core preventive services for older men"
"2020","AL","Alabama","Coffee","01031","01031011201","BRFSS","Health Risk Behaviors","No leisure-time physical activity among adults aged >=18 years","%","Crude prevalence","22.7",,,"20.1","25.3","8036","POINT (-85.83488211 31.36009646)","01031011201","RISKBEH","LPA","CrdPrv","Physical Inactivity"
"2019","AL","Alabama","Dallas","01047","01047956100","BRFSS","Health Outcomes","High blood pressure among adults aged >=18 years","%","Crude prevalence","44.0",,,"43.3","44.7","6753","POINT (-86.9413419 32.49025314)","01047956100","HLTHOUT","BPHIGH","CrdPrv","High Blood Pressure"
"2020","AL","Alabama","Barbour","01005","01005950100","BRFSS","Health Outcomes","Obesity among adults aged >=18 years","%","Crude prevalence","45.8",,,"44.5","47.0","3321","POINT (-85.2399637 32.04076716)","01005950100","HLTHOUT","OBESITY","CrdPrv","Obesity"
"2020","AL","Alabama","Chilton","01021","01021060700","BRFSS","Prevention","Mammography use among women aged 50-74 years","%","Crude prevalence","73.2",,,"70.0","76.3","5101","POINT (-86.525864 32.75956843)","01021060700","PREVENT","MAMMOUSE","CrdPrv","Mammography"
"2020","AL","Alabama","Etowah","01055","01055000300","BRFSS","Health Status","Mental health not good for >=14 days among adults aged >=18 years","%","Crude prevalence","19.7",,,"18.5","20.9","2684","POINT (-86.00644553 34.02971299)","01055000300","HLTHSTAT","MHLTH","CrdPrv","Mental Health"
"2020","AL","Alabama","Fayette","01057","01057020100","BRFSS","Health Outcomes","Obesity among adults aged >=18 years","%","Crude prevalence","39.3",,,"38.0","40.6","3669","POINT (-87.83541143 33.84257782)","01057020100","HLTHOUT","OBESITY","CrdPrv","Obesity"
"2020","AL","Alabama","Houston","01069","01069040302","BRFSS","Health Outcomes","Chronic obstructive pulmonary disease among adults aged >=18 years","%","Crude prevalence","8.7",,,"7.8","9.7","3589","POINT (-85.43448261 31.27555399)","01069040302","HLTHOUT","COPD","CrdPrv","COPD"
"2019","AL","Alabama","Houston","01069","01069040202","BRFSS","Health Outcomes","High blood pressure among adults aged >=18 years","%","Crude prevalence","39.1",,,"37.7","40.5","8142","POINT (-85.46150188 31.2553742)","01069040202","HLTHOUT","BPHIGH","CrdPrv","High Blood Pressure"
"2019","AL","Alabama","Jefferson","01073","01073003300","BRFSS","Health Outcomes","High cholesterol among adults aged >=18 years who have been screened in the past 5 years","%","Crude prevalence","34.9",,,"33.9","36.0","947","POINT (-86.89128433 33.51725621)","01073003300","HLTHOUT","HIGHCHOL","CrdPrv","High Cholesterol"
"2020","AL","Alabama","Jefferson","01073","01073010001","BRFSS","Prevention","Current lack of health insurance among adults aged 18-64 years","%","Crude prevalence","17.4",,,"15.2","19.8","5289","POINT (-87.00355715 33.45260697)","01073010001","PREVENT","ACCESS2","CrdPrv","Health Insurance"
"2020","AL","Alabama","Jefferson","01073","01073004500","BRFSS","Prevention","Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years","%","Crude prevalence","71.2",,,"69.3","73.0","5003","POINT (-86.80339934 33.50418615)","01073004500","PREVENT","COLON_SCREEN","CrdPrv","Colorectal Cancer Screening"
"2019","AL","Alabama","Chilton","01021","01021060600","BRFSS","Health Outcomes","High cholesterol among adults aged >=18 years who have been screened in the past 5 years","%","Crude prevalence","33.3",,,"32.6","34.0","3261","POINT (-86.73826681 32.77242866)","01021060600","HLTHOUT","HIGHCHOL","CrdPrv","High Cholesterol"
"2020","AL","Alabama","Cullman","01043","01043964900","BRFSS","Prevention","Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years","%","Crude prevalence","74.3",,,"72.3","76.3","6683","POINT (-86.8246213 34.20182242)","01043964900","PREVENT","COLON_SCREEN","CrdPrv","Colorectal Cancer Screening"
"2019","AL","Alabama","Jefferson","01073","01073012908","BRFSS","Health Outcomes","High blood pressure among adults aged >=18 years","%","Crude prevalence","32.1",,,"31.2","33.0","4746","POINT (-86.79805254 33.39833126)","01073012908","HLTHOUT","BPHIGH","CrdPrv","High Blood Pressure"
"2020","AL","Alabama","Calhoun","01015","01015001600","BRFSS","Health Risk Behaviors","Sleeping less than 7 hours among adults aged >=18 years","%","Crude prevalence","38.0",,,"37.0","38.9","3791","POINT (-85.85970752 33.7049306)","01015001600","RISKBEH","SLEEP","CrdPrv","Sleep <7 hours"
"2020","AL","Alabama","Jefferson","01073","01073000400","BRFSS","Health Risk Behaviors","No leisure-time physical activity among adults aged >=18 years","%","Crude prevalence","36.5",,,"33.2","39.6","3338","POINT (-86.76406955 33.56321411)","01073000400","RISKBEH","LPA","CrdPrv","Physical Inactivity"
"2020","AL","Alabama","Covington","01039","01039961800","BRFSS","Prevention","Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years","%","Crude prevalence","26.9",,,"21.8","32.6","3129","POINT (-86.51077024 31.2658156)","01039961800","PREVENT","COREW","CrdPrv","Core preventive services for older women"
"2020","AL","Alabama","Calhoun","01015","01015001100","BRFSS","Health Risk Behaviors","Current smoking among adults aged >=18 years","%","Crude prevalence","17.8",,,"15.6","20.3","6565","POINT (-85.78586861 33.59141815)","01015001100","RISKBEH","CSMOKING","CrdPrv","Current Smoking"
"2020","AL","Alabama","Cullman","01043","01043964500","BRFSS","Health Outcomes","Depression among adults aged >=18 years","%","Crude prevalence","26.8",,,"25.9","27.8","4180","POINT (-87.05773062 34.21810891)","01043964500","HLTHOUT","DEPRESSION","CrdPrv","Depression"
"2020","AL","Alabama","Jefferson","01073","01073011110","BRFSS","Health Outcomes","Obesity among adults aged >=18 years","%","Crude prevalence","34.4",,,"33.0","35.7","5677","POINT (-86.58898157 33.72980755)","01073011110","HLTHOUT","OBESITY","CrdPrv","Obesity"
"2020","AL","Alabama","Baldwin","01003","01003010600","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence","7.6",,,"7.1","8.1","3325","POINT (-87.7680448 30.84936067)","01003010600","HLTHOUT","CHD","CrdPrv","Coronary Heart Disease"
"2019","AL","Alabama","DeKalb","01049","01049961400","BRFSS","Prevention","Cholesterol screening among adults aged >=18 years","%","Crude prevalence","86.6",,,"86.3","86.9","4304","POINT (-85.58970817 34.5863248)","01049961400","PREVENT","CHOLSCREEN","CrdPrv","Cholesterol Screening"
"2019","AL","Alabama","Blount","01009","01009050500","BRFSS","Health Outcomes","High cholesterol among adults aged >=18 years who have been screened in the past 5 years","%","Crude prevalence","36.5",,,"35.9","37.2","7329","POINT (-86.63583473 34.03276643)","01009050500","HLTHOUT","HIGHCHOL","CrdPrv","High Cholesterol"
"2020","AL","Alabama","Calhoun","01015","01015000800","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","77.0",,,"76.4","77.7","1379","POINT (-85.82706463 33.64547893)","01015000800","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","AL","Alabama","Cullman","01043","01043965200","BRFSS","Health Risk Behaviors","Binge drinking among adults aged >=18 years","%","Crude prevalence","15.5",,,"14.9","16.1","2309","POINT (-86.72907405 34.13554557)","01043965200","RISKBEH","BINGE","CrdPrv","Binge Drinking"
"2020","AL","Alabama","Calhoun","01015","01015000500","BRFSS","Health Risk Behaviors","Sleeping less than 7 hours among adults aged >=18 years","%","Crude prevalence","49.4",,,"47.9","50.7","1814","POINT (-85.84524422 33.66268536)","01015000500","RISKBEH","SLEEP","CrdPrv","Sleep <7 hours"
"2019","AL","Alabama","Calhoun","01015","01015000700","BRFSS","Health Outcomes","High cholesterol among adults aged >=18 years who have been screened in the past 5 years","%","Crude prevalence","32.9",,,"32.3","33.5","2715","POINT (-85.79168289 33.70847133)","01015000700","HLTHOUT","HIGHCHOL","CrdPrv","High Cholesterol"
"2020","AL","Alabama","Jefferson","01073","01073012104","BRFSS","Health Outcomes","Obesity among adults aged >=18 years","%","Crude prevalence","39.4",,,"38.4","40.3","3024","POINT (-87.00031507 33.64077874)","01073012104","HLTHOUT","OBESITY","CrdPrv","Obesity"
"2020","AL","Alabama","Choctaw","01023","01023957000","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","79.7",,,"79.0","80.4","2373","POINT (-88.30235026 31.7617156)","01023957000","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","AL","Alabama","Houston","01069","01069040700","BRFSS","Health Status","Mental health not good for >=14 days among adults aged >=18 years","%","Crude prevalence","18.8",,,"17.8","19.8","2662","POINT (-85.41210956 31.20796698)","01069040700","HLTHSTAT","MHLTH","CrdPrv","Mental Health"
"2019","AL","Alabama","Elmore","01051","01051030100","BRFSS","Health Outcomes","High cholesterol among adults aged >=18 years who have been screened in the past 5 years","%","Crude prevalence","31.3",,,"30.7","32.0","10104","POINT (-86.35672031 32.64304496)","01051030100","HLTHOUT","HIGHCHOL","CrdPrv","High Cholesterol"
"2020","AL","Alabama","Jefferson","01073","01073011002","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","77.6",,,"76.9","78.3","2171","POINT (-86.56526358 33.55942415)","01073011002","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","AL","Alabama","Jefferson","01073","01073002303","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","6.1",,,"5.5","6.7","2936","POINT (-86.72706302 33.53828636)","01073002303","HLTHOUT","STROKE","CrdPrv","Stroke"
"2020","AL","Alabama","Etowah","01055","01055001300","BRFSS","Prevention","Visits to dentist or dental clinic among adults aged >=18 years","%","Crude prevalence","44.0",,,"41.2","47.1","2571","POINT (-85.9848422 34.00766822)","01055001300","PREVENT","DENTAL","CrdPrv","Dental Visit"
"2020","AL","Alabama","Etowah","01055","01055000500","BRFSS","Prevention","Mammography use among women aged 50-74 years","%","Crude prevalence","70.5",,,"65.9","74.9","1814","POINT (-86.04727664 34.03021923)","01055000500","PREVENT","MAMMOUSE","CrdPrv","Mammography"
"2019","AL","Alabama","Baldwin","01003","01003011406","BRFSS","Health Outcomes","High blood pressure among adults aged >=18 years","%","Crude prevalence","30.7",,,"29.6","31.8","3412","POINT (-87.63432824 30.27333618)","01003011406","HLTHOUT","BPHIGH","CrdPrv","High Blood Pressure"
"2020","AL","Alabama","Jefferson","01073","01073003803","BRFSS","Health Outcomes","All teeth lost among adults aged >=65 years","%","Crude prevalence","25.6",,,"17.6","35.3","4199","POINT (-86.8697408 33.4859663)","01073003803","HLTHOUT","TEETHLOST","CrdPrv","All Teeth Lost"
"2020","AL","Alabama","Baldwin","01003","01003011300","BRFSS","Health Risk Behaviors","Binge drinking among adults aged >=18 years","%","Crude prevalence","15.4",,,"14.9","16.0","4487","POINT (-87.87730464 30.43411562)","01003011300","RISKBEH","BINGE","CrdPrv","Binge Drinking"
"2020","AL","Alabama","Bullock","01011","01011952200","BRFSS","Health Risk Behaviors","Binge drinking among adults aged >=18 years","%","Crude prevalence","12.8",,,"12.3","13.3","7102","POINT (-85.70590153 32.15461561)","01011952200","RISKBEH","BINGE","CrdPrv","Binge Drinking"
"2020","AL","Alabama","Baldwin","01003","01003010400","BRFSS","Health Outcomes","Diagnosed diabetes among adults aged >=18 years","%","Crude prevalence","11.2",,,"10.7","11.7","4736","POINT (-87.61628567 30.71632659)","01003010400","HLTHOUT","DIABETES","CrdPrv","Diabetes"
"2020","AL","Alabama","Jefferson","01073","01073003002","BRFSS","Prevention","Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years","%","Crude prevalence","27.0",,,"21.3","33.0","2203","POINT (-86.84413629 33.51225893)","01073003002","PREVENT","COREW","CrdPrv","Core preventive services for older women"
"2020","AL","Alabama","Elmore","01051","01051030800","BRFSS","Prevention","Visits to dentist or dental clinic among adults aged >=18 years","%","Crude prevalence","62.2",,,"59.1","65.5","5784","POINT (-86.24687525 32.56019021)","01051030800","PREVENT","DENTAL","CrdPrv","Dental Visit"
"2020","AL","Alabama","Calhoun","01015","01015001000","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","75.1",,,"74.3","75.9","5792","POINT (-85.78614647 33.63020383)","01015001000","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","AL","Alabama","Colbert","01033","01033020801","BRFSS","Health Risk Behaviors","Current smoking among adults aged >=18 years","%","Crude prevalence","19.0",,,"17.1","20.9","4487","POINT (-87.50447258 34.77285962)","01033020801","RISKBEH","CSMOKING","CrdPrv","Current Smoking"
"2020","AL","Alabama","Crenshaw","01041","01041963800","BRFSS","Health Outcomes","Arthritis among adults aged >=18 years","%","Crude prevalence","36.7",,,"35.7","37.6","1681","POINT (-86.39435732 31.56967938)","01041963800","HLTHOUT","ARTHRITIS","CrdPrv","Arthritis"
"2020","AL","Alabama","Cherokee","01019","01019955701","BRFSS","Health Outcomes","All teeth lost among adults aged >=65 years","%","Crude prevalence","18.5",,,"14.7","22.8","3332","POINT (-85.52953266 34.23371436)","01019955701","HLTHOUT","TEETHLOST","CrdPrv","All Teeth Lost"
"2019","AL","Alabama","Jefferson","01073","01073005101","BRFSS","Prevention","Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure","%","Crude prevalence","81.4",,,"80.6","82.2","1507","POINT (-86.83474749 33.49459971)","01073005101","PREVENT","BPMED","CrdPrv","Taking BP Medication"
"2020","AL","Alabama","Crenshaw","01041","01041963900","BRFSS","Health Risk Behaviors","No leisure-time physical activity among adults aged >=18 years","%","Crude prevalence","32.1",,,"29.8","34.3","1408","POINT (-86.22309696 31.54260053)","01041963900","RISKBEH","LPA","CrdPrv","Physical Inactivity"
"2020","AL","Alabama","Clarke","01025","01025957500","BRFSS","Health Outcomes","Obesity among adults aged >=18 years","%","Crude prevalence","39.5",,,"38.7","40.2","1760","POINT (-87.66103604 31.79797701)","01025957500","HLTHOUT","OBESITY","CrdPrv","Obesity"
"2020","AL","Alabama","Geneva","01061","01061050200","BRFSS","Health Outcomes","Arthritis among adults aged >=18 years","%","Crude prevalence","34.5",,,"33.6","35.4","2323","POINT (-85.88600708 31.15515232)","01061050200","HLTHOUT","ARTHRITIS","CrdPrv","Arthritis"
"2020","AL","Alabama","Houston","01069","01069040202","BRFSS","Prevention","Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening","%","Crude prevalence","47.6",,,"40.9","54.8","8142","POINT (-85.46150188 31.2553742)","01069040202","PREVENT","COREM","CrdPrv","Core preventive services for older men"
"2020","AL","Alabama","Crenshaw","01041","01041963600","BRFSS","Prevention","Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years","%","Crude prevalence","32.2",,,"28.0","36.7","3180","POINT (-86.36923855 31.72464193)","01041963600","PREVENT","COREW","CrdPrv","Core preventive services for older women"
"2020","AL","Alabama","Dale","01045","01045020300","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","76.4",,,"75.4","77.5","2396","POINT (-85.56814333 31.43201124)","01045020300","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","AL","Alabama","Autauga","01001","01001020801","BRFSS","Health Status","Mental health not good for >=14 days among adults aged >=18 years","%","Crude prevalence","15.1",,,"13.9","16.3","3081","POINT (-86.5261044 32.4133561)","01001020801","HLTHSTAT","MHLTH","CrdPrv","Mental Health"
"2020","AL","Alabama","Jefferson","01073","01073013901","BRFSS","Health Outcomes","Cancer (excluding skin cancer) among adults aged >=18 years","%","Crude prevalence","7.3",,,"7.0","7.5","1704","POINT (-86.94815737 33.47548853)","01073013901","HLTHOUT","CANCER","CrdPrv","Cancer (except skin)"
"2020","AL","Alabama","Calhoun","01015","01015000900","BRFSS","Health Status","Mental health not good for >=14 days among adults aged >=18 years","%","Crude prevalence","13.6",,,"12.5","14.7","3362","POINT (-85.7931708 33.64793024)","01015000900","HLTHSTAT","MHLTH","CrdPrv","Mental Health"
"2020","AL","Alabama","Jefferson","01073","01073005907","BRFSS","Health Outcomes","Chronic obstructive pulmonary disease among adults aged >=18 years","%","Crude prevalence","6.9",,,"6.1","7.8","2096","POINT (-86.66904995 33.614603)","01073005907","HLTHOUT","COPD","CrdPrv","COPD"
"2020","AL","Alabama","Cullman","01043","01043964900","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","3.7",,,"3.3","4.0","6683","POINT (-86.8246213 34.20182242)","01043964900","HLTHOUT","STROKE","CrdPrv","Stroke"
"2020","AL","Alabama","Covington","01039","01039963000","BRFSS","Health Outcomes","All teeth lost among adults aged >=65 years","%","Crude prevalence","20.9",,,"17.2","25.5","3684","POINT (-86.34855151 31.05185091)","01039963000","HLTHOUT","TEETHLOST","CrdPrv","All Teeth Lost"
"2020","AL","Alabama","Jefferson","01073","01073003100","BRFSS","Prevention","Mammography use among women aged 50-74 years","%","Crude prevalence","85.5",,,"83.1","87.5","3637","POINT (-86.87455558 33.50597428)","01073003100","PREVENT","MAMMOUSE","CrdPrv","Mammography"
"2020","AL","Alabama","Jefferson","01073","01073001600","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","7.2",,,"6.3","8.1","3390","POINT (-86.80364994 33.53734371)","01073001600","HLTHOUT","STROKE","CrdPrv","Stroke"
"2019","AL","Alabama","Jefferson","01073","01073013200","BRFSS","Prevention","Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure","%","Crude prevalence","78.3",,,"77.2","79.4","2292","POINT (-86.90937563 33.4574541)","01073013200","PREVENT","BPMED","CrdPrv","Taking BP Medication"
"2020","AL","Alabama","Covington","01039","01039962300","BRFSS","Health Outcomes","Diagnosed diabetes among adults aged >=18 years","%","Crude prevalence","12.9",,,"12.2","13.6","3279","POINT (-86.38534793 31.2561799)","01039962300","HLTHOUT","DIABETES","CrdPrv","Diabetes"
"2020","AL","Alabama","Baldwin","01003","01003011202","BRFSS","Prevention","Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years","%","Crude prevalence","74.3",,,"71.6","76.8","5065","POINT (-87.90424445 30.50446121)","01003011202","PREVENT","COLON_SCREEN","CrdPrv","Colorectal Cancer Screening"
"2020","AL","Alabama","Cullman","01043","01043965300","BRFSS","Health Risk Behaviors","Current smoking among adults aged >=18 years","%","Crude prevalence","23.1",,,"21.5","24.7","4539","POINT (-86.63573774 34.16177513)","01043965300","RISKBEH","CSMOKING","CrdPrv","Current Smoking"
"2020","AL","Alabama","Greene","01063","01063060200","BRFSS","Health Outcomes","All teeth lost among adults aged >=65 years","%","Crude prevalence","32.8",,,"28.5","36.9","2821","POINT (-87.93888154 32.68803942)","01063060200","HLTHOUT","TEETHLOST","CrdPrv","All Teeth Lost"
"2020","AL","Alabama","Fayette","01057","01057020100","BRFSS","Prevention","Visits to dentist or dental clinic among adults aged >=18 years","%","Crude prevalence","55.3",,,"52.2","58.2","3669","POINT (-87.83541143 33.84257782)","01057020100","PREVENT","DENTAL","CrdPrv","Dental Visit"
"2020","AL","Alabama","Autauga","01001","01001020100","BRFSS","Prevention","Current lack of health insurance among adults aged 18-64 years","%","Crude prevalence","15.0",,,"12.4","18.0","1912","POINT (-86.49001486 32.47718251)","01001020100","PREVENT","ACCESS2","CrdPrv","Health Insurance"
"2020","AL","Alabama","Jefferson","01073","01073001200","BRFSS","Health Outcomes","Diagnosed diabetes among adults aged >=18 years","%","Crude prevalence","19.7",,,"18.8","20.5","2876","POINT (-86.8603032 33.52796956)","01073001200","HLTHOUT","DIABETES","CrdPrv","Diabetes"
"2020","AL","Alabama","Choctaw","01023","01023956800","BRFSS","Health Risk Behaviors","Sleeping less than 7 hours among adults aged >=18 years","%","Crude prevalence","40.7",,,"39.6","41.8","4423","POINT (-88.2124861 32.06636835)","01023956800","RISKBEH","SLEEP","CrdPrv","Sleep <7 hours"
"2020","AL","Alabama","Franklin","01059","01059973100","BRFSS","Health Status","Mental health not good for >=14 days among adults aged >=18 years","%","Crude prevalence","16.2",,,"15.2","17.2","2378","POINT (-87.85521927 34.49523561)","01059973100","HLTHSTAT","MHLTH","CrdPrv","Mental Health"
"2020","AL","Alabama","Dale","01045","01045020400","BRFSS","Health Outcomes","Cancer (excluding skin cancer) among adults aged >=18 years","%","Crude prevalence","8.9",,,"8.4","9.4","2542","POINT (-85.64614149 31.4875731)","01045020400","HLTHOUT","CANCER","CrdPrv","Cancer (except skin)"
"2020","AL","Alabama","Jefferson","01073","01073011704","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","75.0",,,"74.2","75.8","3984","POINT (-86.85344327 33.72891083)","01073011704","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2020","AL","Alabama","Dale","01045","01045020802","BRFSS","Health Status","Physical health not good for >=14 days among adults aged >=18 years","%","Crude prevalence","12.3",,,"11.1","13.6","4351","POINT (-85.64402818 31.41671279)","01045020802","HLTHSTAT","PHLTH","CrdPrv","Physical Health"
"2020","AL","Alabama","Dale","01045","01045021200","BRFSS","Health Risk Behaviors","No leisure-time physical activity among adults aged >=18 years","%","Crude prevalence","31.2",,,"29.8","32.5","2696","POINT (-85.73722603 31.24275743)","01045021200","RISKBEH","LPA","CrdPrv","Physical Inactivity"
"2020","AL","Alabama","Jefferson","01073","01073005910","BRFSS","Health Outcomes","Obesity among adults aged >=18 years","%","Crude prevalence","44.9",,,"43.1","46.7","5234","POINT (-86.71801655 33.6294806)","01073005910","HLTHOUT","OBESITY","CrdPrv","Obesity"
"2020","AL","Alabama","Jefferson","01073","01073011803","BRFSS","Health Risk Behaviors","Binge drinking among adults aged >=18 years","%","Crude prevalence","12.0",,,"11.6","12.4","4802","POINT (-86.69506986 33.62908386)","01073011803","RISKBEH","BINGE","CrdPrv","Binge Drinking"
"2020","AL","Alabama","Escambia","01053","01053970500","BRFSS","Health Outcomes","Current asthma among adults aged >=18 years","%","Crude prevalence","11.0",,,"10.6","11.5","4819","POINT (-87.49662894 31.06665545)","01053970500","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2020","AL","Alabama","Hale","01065","01065040100","BRFSS","Prevention","Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening","%","Crude prevalence","37.0",,,"31.4","42.7","1582","POINT (-87.70115473 32.86381537)","01065040100","PREVENT","COREM","CrdPrv","Core preventive services for older men"
